red,green,blue,time
30.6844,76.574,97.4224,44.07166409492493
29.1444,76.134,94.6452,44.10374212265015
28.9944,75.9908,99.4576,44.135664224624634
25.054,73.8408,92.4988,44.17177772521973
32.7592,74.7344,97.6728,44.20376753807068
28.6844,78.492,96.732,44.23570251464844
25.5604,76.2088,94.5668,44.271735429763794
30.0724,77.9392,97.116,44.30352854728699
26.6076,75.0536,95.7008,44.3355987071991
25.0556,76.3792,94.7452,44.36770415306091
29.0232,77.9056,95.686,44.40372061729431
31.9836,77.0396,101.6296,44.43566560745239
25.6196,74.3608,94.7324,44.46566700935364
30.2744,76.6676,96.6236,44.50380349159241
32.7092,78.5848,102.2572,44.533117055892944
26.6696,76.4108,96.1592,44.56783056259155
32.7084,72.8384,96.8728,44.60365533828735
31.9916,76.6092,99.7524,44.6357855796814
28.1396,77.8556,97.0624,44.667726278305054
33.8096,76.5524,96.6468,44.70381307601929
30.8624,76.5196,98.4432,44.73577952384949
26.464,74.9884,95.398,44.763949155807495
26.4732,74.4024,91.7604,44.80180621147156
30.4696,75.7164,99.2676,44.83441972732544
32.0876,78.9688,99.6736,44.867682695388794
30.5168,77.7728,96.3856,44.90372323989868
29.3744,79.088,99.3248,44.935577630996704
31.214,80.8032,100.1596,44.96771597862244
30.1236,76.2864,96.028,45.003817081451416
32.6276,72.2424,97.0788,45.03576922416687
29.9856,76.776,98.1564,45.06789994239807
27.456,80.0628,95.5912,45.103724002838135
32.5732,80.0452,100.3276,45.135655641555786
28.166,77.0392,97.6664,45.17177963256836
28.0552,75.1564,92.3828,45.20376753807068
28.646,79.6808,99.1448,45.23581385612488
27.0488,75.8988,95.5668,45.27179789543152
28.508,74.4632,93.8244,45.30382680892944
35.0112,80.87,102.9864,45.33570098876953
27.7916,75.6424,96.5136,45.36792826652527
28.5544,77.1288,96.1456,45.403764963150024
29.5824,76.5932,98.526,45.4358069896698
25.198,73.6868,92.446,45.4648163318634
27.9524,78.9228,95.4792,45.503607988357544
30.2324,73.4276,97.0964,45.53564262390137
29.3292,73.5,96.44,45.567753314971924
29.6412,78.5632,96.5924,45.603737115859985
31.7612,79.0004,100.6612,45.6357364654541
26.9044,76.99,97.0688,45.66779661178589
28.8532,76.4512,96.3776,45.70365500450134
29.6136,75.7344,95.4804,45.73590350151062
24.5976,76.2884,95.1372,45.76775908470154
27.11,80.5724,96.8528,45.803807497024536
29.7392,72.628,96.8956,45.83579754829407
28.4012,76.8588,98.3928,45.86779594421387
25.6276,72.8408,90.9692,45.903852462768555
31.8304,74.9324,99.9188,45.935800075531006
32.1244,75.5864,99.5524,45.967751264572144
27.3892,80.6848,97.828,46.00382113456726
33.4044,77.15,99.4744,46.035815954208374
27.3884,78.6068,97.5172,46.067862033843994
23.7592,72.5296,90.438,46.10370969772339
29.1524,74.1412,97.4332,46.13572955131531
29.2616,75.8108,97.8392,46.167781591415405
25.3544,76.3592,93.834,46.20372796058655
33.8536,79.8488,98.766,46.23563361167908
31.3736,78.7324,100.6028,46.267693281173706
26.4932,75.1376,94.3564,46.30377650260925
33.408,76.7228,98.7512,46.3357412815094
29.7616,76.4488,98.9184,46.367796659469604
27.2284,78.87,95.5244,46.40094995498657
30.2416,79.8768,97.8112,46.4318687915802
28.244,76.7716,97.1128,46.464080810546875
23.612,72.5176,90.236,46.50326681137085
29.9944,76.0764,96.3316,46.53553223609924
30.1668,75.592,97.0912,46.567694425582886
27.9292,77.7148,95.586,46.60383176803589
30.994,77.6352,97.168,46.63585448265076
30.052,78.0396,97.5544,46.66780209541321
27.7,79.252,96.4452,46.70376634597778
29.452,78.2396,97.3392,46.73579716682434
28.6968,76.1276,98.238,46.76780295372009
24.588,74.9952,91.8576,46.80379390716553
30.0852,78.3176,94.4536,46.83573913574219
31.7952,76.5732,101.0356,46.8677396774292
24.8656,74.714,93.2544,46.9038622379303
33.082,80.0528,100.0524,46.935707330703735
28.3152,77.6088,98.818,46.968116998672485
27.3344,76.54,96.102,47.003807067871094
28.7244,77.5892,96.256,47.035829067230225
28.582,76.7592,98.5304,47.06776213645935
24.9964,74.8788,94.5556,47.103806495666504
31.4596,80.9464,97.2736,47.13582444190979
28.176,79.6424,98.6448,47.16778492927551
25.7212,76.1452,94.9804,47.20384120941162
28.4144,78.0296,94.802,47.23581552505493
31.244,81.28,100.9116,47.26798462867737
27.6984,79.2412,97.2996,47.30383253097534
30.5964,81.7484,97.9828,47.33586812019348
32.7668,77.4336,100.4108,47.367804527282715
28.042,77.6604,96.4888,47.40387153625488
27.972,74.9008,92.0652,47.43581008911133
28.066,78.9924,98.396,47.467759132385254
25.0004,76.5432,94.8692,47.503854513168335
31.0796,79.376,98.1832,47.53579902648926
27.3488,74.3624,96.4968,47.567750453948975
24.9436,76.2056,93.1516,47.60382962226868
28.676,79.0452,97.4712,47.63582134246826
30.25,77.6568,99.0104,47.667776584625244
26.2132,78.3164,96.5104,47.69983625411987
29.5684,80.1176,97.1388,47.73582434654236
27.6564,77.48,97.8632,47.767860651016235
27.2852,76.7108,98.0788,47.79992389678955
27.9252,76.074,94.4996,47.8358736038208
30.1484,80.6332,100.6488,47.86776828765869
27.874,76.1864,95.8,47.90385699272156
28.0912,78.6472,96.3864,47.935851097106934
28.974,72.9936,97.1048,47.967771768569946
27.8448,79.8724,98.458,48.003740549087524
29.3124,79.9144,98.3936,48.035799741744995
30.2476,77.268,99.8988,48.0677969455719
25.1588,76.9228,95.9256,48.10374665260315
27.6056,76.604,96.1008,48.13577699661255
31.1428,77.2336,100.7744,48.16781949996948
25.9464,73.948,94.4248,48.20384383201599
28.5996,77.004,92.358,48.23586869239807
31.1696,80.298,102.0332,48.26776123046875
25.9308,75.0072,94.9636,48.303869009017944
30.1444,76.766,95.0072,48.3357617855072
31.662,77.244,99.1788,48.36657094955444
24.7912,74.0824,91.9236,48.40386152267456
29.0228,76.9388,96.0924,48.43197059631348
33.4408,78.7124,100.3752,48.46383023262024
28.2772,78.5576,99.0772,48.50552749633789
29.5336,76.4092,96.142,48.53378891944885
33.1692,76.4528,102.1192,48.56402325630188
33.1396,74.4324,102.652,48.599929332733154
28.3164,71.09,90.2136,48.63593149185181
32.3464,79.9208,100.4612,48.66788911819458
30.3552,76.7824,99.4728,48.699872732162476
26.5636,76.5612,94.4316,48.73582649230957
30.028,77.0008,99.062,48.76783537864685
29.192,76.4388,96.496,48.79990839958191
24.8048,74.5588,91.4392,48.835890769958496
30.1496,76.3152,99.2,48.86791443824768
28.6052,75.234,98.8152,48.89986777305603
26.4624,76.894,93.752,48.935832262039185
32.104,79.4712,100.572,48.96781921386719
30.5436,78.7916,100.3868,48.99984526634216
29.378,76.7308,95.488,49.03584837913513
29.9272,75.6332,98.0916,49.06787824630737
27.8292,77.4056,97.7936,49.09983801841736
25.9536,77.7512,94.1396,49.13199019432068
32.26,81.1884,101.4728,49.16396522521973
28.0136,78.4552,96.8064,49.20172643661499
27.7144,79.1744,95.836,49.2357234954834
31.0184,77.5508,96.2068,49.267719984054565
28.7996,73.396,96.1928,49.30381965637207
24.586,71.248,89.78,49.3357036113739
29.926,78.4436,99.1672,49.36790871620178
34.216,79.4064,102.4288,49.40378499031067
25.596,76.6016,93.5292,49.435853481292725
32.1724,79.1528,101.198,49.467806816101074
30.5316,77.5084,101.2756,49.49981069564819
28.3576,75.0848,94.1924,49.535874366760254
34.5384,81.1136,103.5876,49.567829847335815
27.4756,78.6432,98.3132,49.59992837905884
26.8068,79.466,97.19,49.63584852218628
31.1396,79.4004,99.7124,49.6678524017334
30.106,74.186,100.5892,49.69990253448486
25.0916,74.9164,93.5048,49.73564529418945
31.8344,79.0872,100.7676,49.76421666145325
29.9132,76.5616,100.3216,49.796321630477905
26.4508,78.8312,95.6368,49.834920167922974
31.7028,80.0996,100.7328,49.86754512786865
26.4816,75.8576,97.6852,49.899977922439575
29.2328,79.3484,98.134,49.93575072288513
29.6616,77.46,97.0176,49.96776628494263
